paper_id,title,year,url,arxiv_id,primary_category,categories,pdf_url,topic,reason
P0112,A Survey on Evaluation of Large Language Models,2023,http://arxiv.org/abs/2307.03109v9,2307.03109v9,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2307.03109v9,,ranked_by=relevance;score=8
P0113,AgentSims: An Open-Source Sandbox for Large Language Model Evaluation,2023,http://arxiv.org/abs/2308.04026v1,2308.04026v1,cs.AI,cs.AI,https://arxiv.org/pdf/2308.04026v1,,ranked_by=relevance;score=8
P0114,Improving Planning with Large Language Models: A Modular Agentic Architecture,2023,http://arxiv.org/abs/2310.00194v5,2310.00194v5,cs.AI,"cs.AI,cs.NE",https://arxiv.org/pdf/2310.00194v5,,ranked_by=relevance;score=8
P0115,"MAgIC: Investigation of Large Language Model Powered Multi-Agent in Cognition, Adaptability, Rationality and Collaboration",2023,http://arxiv.org/abs/2311.08562v3,2311.08562v3,cs.CL,cs.CL,https://arxiv.org/pdf/2311.08562v3,,ranked_by=relevance;score=8
P0116,ModelScope-Agent: Building Your Customizable Agent System with Open-source Large Language Models,2023,http://arxiv.org/abs/2309.00986v1,2309.00986v1,cs.CL,cs.CL,https://arxiv.org/pdf/2309.00986v1,,ranked_by=relevance;score=8
P0117,NavGPT: Explicit Reasoning in Vision-and-Language Navigation with Large Language Models,2023,http://arxiv.org/abs/2305.16986v3,2305.16986v3,cs.CV,"cs.CV,cs.AI,cs.CL,cs.RO",https://arxiv.org/pdf/2305.16986v3,,ranked_by=relevance;score=8
P0118,"Reason for Future, Act for Now: A Principled Framework for Autonomous LLM Agents with Provable Sample Efficiency",2023,http://arxiv.org/abs/2309.17382v3,2309.17382v3,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2309.17382v3,,ranked_by=relevance;score=8
P0119,Towards Reasoning in Large Language Models via Multi-Agent Peer Review Collaboration,2023,http://arxiv.org/abs/2311.08152v2,2311.08152v2,cs.CL,cs.CL,https://arxiv.org/pdf/2311.08152v2,,ranked_by=relevance;score=8
P0120,Active Context Compression: Autonomous Memory Management in LLM Agents,2026,http://arxiv.org/abs/2601.07190v1,2601.07190v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.07190v1,,ranked_by=relevance;score=7
P0121,Agentic Memory: Learning Unified Long-Term and Short-Term Memory Management for Large Language Model Agents,2026,http://arxiv.org/abs/2601.01885v1,2601.01885v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.01885v1,,ranked_by=relevance;score=7
P0122,Beyond Perfect APIs: A Comprehensive Evaluation of LLM Agents Under Real-World API Complexity,2026,http://arxiv.org/abs/2601.00268v1,2601.00268v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2601.00268v1,,ranked_by=relevance;score=7
P0123,EComStage: Stage-wise and Orientation-specific Benchmarking for Large Language Models in E-commerce,2026,http://arxiv.org/abs/2601.02752v1,2601.02752v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.02752v1,,ranked_by=relevance;score=7
P0124,EvoRoute: Experience-Driven Self-Routing LLM Agent Systems,2026,http://arxiv.org/abs/2601.02695v1,2601.02695v1,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2601.02695v1,,ranked_by=relevance;score=7
P0125,LLM Agent Framework for Intelligent Change Analysis in Urban Environment using Remote Sensing Imagery,2026,http://arxiv.org/abs/2601.02757v1,2601.02757v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.02757v1,,ranked_by=relevance;score=7
P0126,"LLM Agents in Law: Taxonomy, Applications, and Challenges",2026,http://arxiv.org/abs/2601.06216v1,2601.06216v1,cs.CY,"cs.CY,cs.AI",https://arxiv.org/pdf/2601.06216v1,,ranked_by=relevance;score=7
P0127,MAXS: Meta-Adaptive Exploration with LLM Agents,2026,http://arxiv.org/abs/2601.09259v1,2601.09259v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09259v1,,ranked_by=relevance;score=7
P0128,Membox: Weaving Topic Continuity into Long-Range Memory for LLM Agents,2026,http://arxiv.org/abs/2601.03785v2,2601.03785v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2601.03785v2,,ranked_by=relevance;score=7
P0129,"A Comprehensive Survey in LLM(-Agent) Full Stack Safety: Data, Training and Deployment",2025,http://arxiv.org/abs/2504.15585v4,2504.15585v4,cs.CR,"cs.CR,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2504.15585v4,,ranked_by=relevance;score=7
P0130,A Comprehensive Survey on the Trustworthiness of Large Language Models in Healthcare,2025,http://arxiv.org/abs/2502.15871v2,2502.15871v2,cs.CY,"cs.CY,cs.AI,cs.CL",https://arxiv.org/pdf/2502.15871v2,,ranked_by=relevance;score=7
P0131,A Large-Language-Model Assisted Automated Scale Bar Detection and Extraction Framework for Scanning Electron Microscopic Images,2025,http://arxiv.org/abs/2510.11260v1,2510.11260v1,cs.CV,"cs.CV,cond-mat.mtrl-sci,cs.AI,physics.data-an",https://arxiv.org/pdf/2510.11260v1,,ranked_by=relevance;score=7
P0132,A Novel Architecture for Symbolic Reasoning with Decision Trees and LLM Agents,2025,http://arxiv.org/abs/2508.05311v1,2508.05311v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2508.05311v1,,ranked_by=relevance;score=7
P0133,"A Survey of AI for Materials Science: Foundation Models, LLM Agents, Datasets, and Tools",2025,http://arxiv.org/abs/2506.20743v1,2506.20743v1,cs.LG,"cs.LG,cs.CE",https://arxiv.org/pdf/2506.20743v1,,ranked_by=relevance;score=7
P0134,A Survey of LLM $\times$ DATA,2025,http://arxiv.org/abs/2505.18458v3,2505.18458v3,cs.DB,"cs.DB,cs.AI,cs.CL,cs.IR,cs.LG",https://arxiv.org/pdf/2505.18458v3,,ranked_by=relevance;score=7
P0135,"A Survey of Large Language Models in Discipline-specific Research: Challenges, Methods and Opportunities",2025,http://arxiv.org/abs/2507.08425v1,2507.08425v1,cs.CL,cs.CL,https://arxiv.org/pdf/2507.08425v1,,ranked_by=relevance;score=7
P0136,A Survey of Scaling in Large Language Model Reasoning,2025,http://arxiv.org/abs/2504.02181v1,2504.02181v1,cs.AI,cs.AI,https://arxiv.org/pdf/2504.02181v1,,ranked_by=relevance;score=7
P0137,A Survey of Vibe Coding with Large Language Models,2025,http://arxiv.org/abs/2510.12399v2,2510.12399v2,cs.AI,cs.AI,https://arxiv.org/pdf/2510.12399v2,,ranked_by=relevance;score=7
P0138,AGENT: An Aerial Vehicle Generation and Design Tool Using Large Language Models,2025,http://arxiv.org/abs/2504.08981v1,2504.08981v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2504.08981v1,,ranked_by=relevance;score=7
P0139,ARCANE: A Multi-Agent Framework for Interpretable and Configurable Alignment,2025,http://arxiv.org/abs/2512.06196v1,2512.06196v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2512.06196v1,,ranked_by=relevance;score=7
P0140,ATLaS: Agent Tuning via Learning Critical Steps,2025,http://arxiv.org/abs/2503.02197v2,2503.02197v2,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2503.02197v2,,ranked_by=relevance;score=7
P0141,Agent-S: LLM Agentic workflow to automate Standard Operating Procedures,2025,http://arxiv.org/abs/2503.15520v1,2503.15520v1,cs.HC,cs.HC,https://arxiv.org/pdf/2503.15520v1,,ranked_by=relevance;score=7
P0142,AgentVigil: Generic Black-Box Red-teaming for Indirect Prompt Injection against LLM Agents,2025,http://arxiv.org/abs/2505.05849v4,2505.05849v4,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2505.05849v4,,ranked_by=relevance;score=7
P0143,Agentic AI Home Energy Management System: A Large Language Model Framework for Residential Load Scheduling,2025,http://arxiv.org/abs/2510.26603v1,2510.26603v1,cs.AI,"cs.AI,cs.MA,eess.SY",https://arxiv.org/pdf/2510.26603v1,,ranked_by=relevance;score=7
P0144,Agentic Context Engineering: Evolving Contexts for Self-Improving Language Models,2025,http://arxiv.org/abs/2510.04618v1,2510.04618v1,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2510.04618v1,,ranked_by=relevance;score=7
P0145,Architecting Resilient LLM Agents: A Guide to Secure Plan-then-Execute Implementations,2025,http://arxiv.org/abs/2509.08646v1,2509.08646v1,cs.CR,"cs.CR,cs.AI,eess.SY",https://arxiv.org/pdf/2509.08646v1,,ranked_by=relevance;score=7
P0146,Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools,2025,http://arxiv.org/abs/2508.02110v2,2508.02110v2,cs.AI,cs.AI,https://arxiv.org/pdf/2508.02110v2,,ranked_by=relevance;score=7
P0147,AutoPDL: Automatic Prompt Optimization for LLM Agents,2025,http://arxiv.org/abs/2504.04365v5,2504.04365v5,cs.LG,"cs.LG,cs.AI,cs.PL",https://arxiv.org/pdf/2504.04365v5,,ranked_by=relevance;score=7
P0148,AutoPentest: Enhancing Vulnerability Management With Autonomous LLM Agents,2025,http://arxiv.org/abs/2505.10321v1,2505.10321v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2505.10321v1,,ranked_by=relevance;score=7
P0149,AutoSCORE: Enhancing Automated Scoring with Multi-Agent Large Language Models via Structured Component Recognition,2025,http://arxiv.org/abs/2509.21910v1,2509.21910v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2509.21910v1,,ranked_by=relevance;score=7
P0150,Automated Penetration Testing with LLM Agents and Classical Planning,2025,http://arxiv.org/abs/2512.11143v1,2512.11143v1,cs.CR,cs.CR,https://arxiv.org/pdf/2512.11143v1,,ranked_by=relevance;score=7
P0151,Automated Survey Collection with LLM-based Conversational Agents,2025,http://arxiv.org/abs/2504.02891v1,2504.02891v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2504.02891v1,,ranked_by=relevance;score=7
P0152,Automating Data-Driven Modeling and Analysis for Engineering Applications using Large Language Model Agents,2025,http://arxiv.org/abs/2510.01398v1,2510.01398v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.01398v1,,ranked_by=relevance;score=7
P0153,Automating Structural Engineering Workflows with Large Language Model Agents,2025,http://arxiv.org/abs/2510.11004v1,2510.11004v1,cs.MA,"cs.MA,cs.AI,cs.CE,cs.CL",https://arxiv.org/pdf/2510.11004v1,,ranked_by=relevance;score=7
P0154,Beyond Protein Language Models: An Agentic LLM Framework for Mechanistic Enzyme Design,2025,http://arxiv.org/abs/2511.19423v1,2511.19423v1,q-bio.QM,"q-bio.QM,cs.AI",https://arxiv.org/pdf/2511.19423v1,,ranked_by=relevance;score=7
P0155,BridgeScope: A Universal Toolkit for Bridging Large Language Models and Databases,2025,http://arxiv.org/abs/2508.04031v1,2508.04031v1,cs.DB,cs.DB,https://arxiv.org/pdf/2508.04031v1,,ranked_by=relevance;score=7
P0156,Causal MAS: A Survey of Large Language Model Architectures for Discovery and Effect Estimation,2025,http://arxiv.org/abs/2509.00987v1,2509.00987v1,cs.AI,cs.AI,https://arxiv.org/pdf/2509.00987v1,,ranked_by=relevance;score=7
P0157,ChatVis: Large Language Model Agent for Generating Scientific Visualizations,2025,http://arxiv.org/abs/2507.23096v1,2507.23096v1,cs.HC,cs.HC,https://arxiv.org/pdf/2507.23096v1,,ranked_by=relevance;score=7
P0158,Check Yourself Before You Wreck Yourself: Selectively Quitting Improves LLM Agent Safety,2025,http://arxiv.org/abs/2510.16492v2,2510.16492v2,cs.CL,cs.CL,https://arxiv.org/pdf/2510.16492v2,,ranked_by=relevance;score=7
P0159,CogniPair: From LLM Chatbots to Conscious AI Agents -- GNWT-Based Multi-Agent Digital Twins for Social Pairing -- Dating & Hiring Applications,2025,http://arxiv.org/abs/2506.03543v2,2506.03543v2,cs.AI,"cs.AI,cs.CY,cs.MA",https://arxiv.org/pdf/2506.03543v2,,ranked_by=relevance;score=7
P0160,CostBench: Evaluating Multi-Turn Cost-Optimal Planning and Adaptation in Dynamic Environments for LLM Tool-Use Agents,2025,http://arxiv.org/abs/2511.02734v1,2511.02734v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2511.02734v1,,ranked_by=relevance;score=7
P0161,DICE: Dynamic In-Context Example Selection in LLM Agents via Efficient Knowledge Transfer,2025,http://arxiv.org/abs/2507.23554v1,2507.23554v1,cs.AI,cs.AI,https://arxiv.org/pdf/2507.23554v1,,ranked_by=relevance;score=7
P0162,DataSciBench: An LLM Agent Benchmark for Data Science,2025,http://arxiv.org/abs/2502.13897v1,2502.13897v1,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2502.13897v1,,ranked_by=relevance;score=7
P0163,Decentralized Multi-Agent Goal Assignment for Path Planning using Large Language Models,2025,http://arxiv.org/abs/2510.23824v1,2510.23824v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.23824v1,,ranked_by=relevance;score=7
P0164,DeepSeek performs better than other Large Language Models in Dental Cases,2025,http://arxiv.org/abs/2509.02036v1,2509.02036v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2509.02036v1,,ranked_by=relevance;score=7
P0165,Digital Player: Evaluating Large Language Models based Human-like Agent in Games,2025,http://arxiv.org/abs/2502.20807v1,2502.20807v1,cs.LG,cs.LG,https://arxiv.org/pdf/2502.20807v1,,ranked_by=relevance;score=7
P0166,Distilling LLM Agent into Small Models with Retrieval and Code Tools,2025,http://arxiv.org/abs/2505.17612v2,2505.17612v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2505.17612v2,,ranked_by=relevance;score=7
P0167,Do Large Language Models Exhibit Spontaneous Rational Deception?,2025,http://arxiv.org/abs/2504.00285v1,2504.00285v1,cs.CL,cs.CL,https://arxiv.org/pdf/2504.00285v1,,ranked_by=relevance;score=7
P0168,Doing More with Less: A Survey on Routing Strategies for Resource Optimisation in Large Language Model-Based Systems,2025,http://arxiv.org/abs/2502.00409v3,2502.00409v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.00409v3,,ranked_by=relevance;score=7
P0169,Echo: A Large Language Model with Temporal Episodic Memory,2025,http://arxiv.org/abs/2502.16090v1,2502.16090v1,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2502.16090v1,,ranked_by=relevance;score=7
P0170,Encouraging Good Processes Without the Need for Good Answers: Reinforcement Learning for LLM Agent Planning,2025,http://arxiv.org/abs/2508.19598v1,2508.19598v1,cs.LG,cs.LG,https://arxiv.org/pdf/2508.19598v1,,ranked_by=relevance;score=7
P0171,EpidemIQs: Prompt-to-Paper LLM Agents for Epidemic Modeling and Analysis,2025,http://arxiv.org/abs/2510.00024v1,2510.00024v1,cs.SI,"cs.SI,cs.AI",https://arxiv.org/pdf/2510.00024v1,,ranked_by=relevance;score=7
P0172,"Evaluating the Ability of Large Language Models to Reason about Cardinal Directions, Revisited",2025,http://arxiv.org/abs/2507.12059v2,2507.12059v2,cs.CL,cs.CL,https://arxiv.org/pdf/2507.12059v2,,ranked_by=relevance;score=7
P0173,Evo-Memory: Benchmarking LLM Agent Test-time Learning with Self-Evolving Memory,2025,http://arxiv.org/abs/2511.20857v1,2511.20857v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2511.20857v1,,ranked_by=relevance;score=7
P0174,Evolutionary Perspectives on the Evaluation of LLM-Based AI Agents: A Comprehensive Survey,2025,http://arxiv.org/abs/2506.11102v1,2506.11102v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2506.11102v1,,ranked_by=relevance;score=7
P0175,Exemplar-Guided Planing: Enhanced LLM Agent for KGQA,2025,http://arxiv.org/abs/2510.15283v1,2510.15283v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2510.15283v1,,ranked_by=relevance;score=7
P0176,FEABench: Evaluating Language Models on Multiphysics Reasoning Ability,2025,http://arxiv.org/abs/2504.06260v1,2504.06260v1,cs.AI,"cs.AI,cs.CL,math.NA",https://arxiv.org/pdf/2504.06260v1,,ranked_by=relevance;score=7
P0177,FEAT: A Multi-Agent Forensic AI System with Domain-Adapted Large Language Model for Automated Cause-of-Death Analysis,2025,http://arxiv.org/abs/2508.07950v1,2508.07950v1,cs.AI,"cs.AI,cs.CV,cs.LG,cs.MA",https://arxiv.org/pdf/2508.07950v1,,ranked_by=relevance;score=7
P0178,General-Purpose Aerial Intelligent Agents Empowered by Large Language Models,2025,http://arxiv.org/abs/2503.08302v1,2503.08302v1,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.08302v1,,ranked_by=relevance;score=7
P0179,Graph-Augmented Large Language Model Agents: Current Progress and Future Prospects,2025,http://arxiv.org/abs/2507.21407v2,2507.21407v2,cs.AI,cs.AI,https://arxiv.org/pdf/2507.21407v2,,ranked_by=relevance;score=7
P0180,Grounded Test-Time Adaptation for LLM Agents,2025,http://arxiv.org/abs/2511.04847v3,2511.04847v3,cs.LG,cs.LG,https://arxiv.org/pdf/2511.04847v3,,ranked_by=relevance;score=7
P0181,Hallucination to Truth: A Review of Fact-Checking and Factuality Evaluation in Large Language Models,2025,http://arxiv.org/abs/2508.03860v2,2508.03860v2,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2508.03860v2,,ranked_by=relevance;score=7
P0182,Harnessing Multi-Agent LLMs for Complex Engineering Problem-Solving: A Framework for Senior Design Projects,2025,http://arxiv.org/abs/2501.01205v1,2501.01205v1,cs.MA,"cs.MA,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2501.01205v1,,ranked_by=relevance;score=7
P0183,L2M-AID: Autonomous Cyber-Physical Defense by Fusing Semantic Reasoning of Large Language Models with Multi-Agent Reinforcement Learning (Preprint),2025,http://arxiv.org/abs/2510.07363v2,2510.07363v2,cs.AI,cs.AI,https://arxiv.org/pdf/2510.07363v2,,ranked_by=relevance;score=7
P0184,LLM Agent Swarm for Hypothesis-Driven Drug Discovery,2025,http://arxiv.org/abs/2504.17967v1,2504.17967v1,cs.AI,cs.AI,https://arxiv.org/pdf/2504.17967v1,,ranked_by=relevance;score=7
P0185,LLM Agents Making Agent Tools,2025,http://arxiv.org/abs/2502.11705v2,2502.11705v2,cs.CL,"cs.CL,cs.AI,cs.LG,cs.MA",https://arxiv.org/pdf/2502.11705v2,,ranked_by=relevance;score=7
P0186,LLM+MAP: Bimanual Robot Task Planning using Large Language Models and Planning Domain Definition Language,2025,http://arxiv.org/abs/2503.17309v1,2503.17309v1,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.17309v1,,ranked_by=relevance;score=7
P0187,LLM-Powered GUI Agents in Phone Automation: Surveying Progress and Prospects,2025,http://arxiv.org/abs/2504.19838v3,2504.19838v3,cs.HC,cs.HC,https://arxiv.org/pdf/2504.19838v3,,ranked_by=relevance;score=7
P0188,LLMs as Agentic Cooperative Players in Multiplayer UNO,2025,http://arxiv.org/abs/2509.09867v1,2509.09867v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2509.09867v1,,ranked_by=relevance;score=7
P0189,Large Language Model Agent for Structural Drawing Generation Using ReAct Prompt Engineering and Retrieval Augmented Generation,2025,http://arxiv.org/abs/2507.19771v1,2507.19771v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2507.19771v1,,ranked_by=relevance;score=7
P0190,Large Language Model-based Data Science Agent: A Survey,2025,http://arxiv.org/abs/2508.02744v2,2508.02744v2,cs.AI,cs.AI,https://arxiv.org/pdf/2508.02744v2,,ranked_by=relevance;score=7
P0191,Large Language Models for Scientific Idea Generation: A Creativity-Centered Survey,2025,http://arxiv.org/abs/2511.07448v1,2511.07448v1,cs.CL,cs.CL,https://arxiv.org/pdf/2511.07448v1,,ranked_by=relevance;score=7
P0192,Les Dissonances: Cross-Tool Harvesting and Polluting in Pool-of-Tools Empowered LLM Agents,2025,http://arxiv.org/abs/2504.03111v3,2504.03111v3,cs.CR,cs.CR,https://arxiv.org/pdf/2504.03111v3,,ranked_by=relevance;score=7
P0193,Lessons Learned from Evaluation of LLM based Multi-agents in Safer Therapy Recommendation,2025,http://arxiv.org/abs/2507.10911v1,2507.10911v1,cs.AI,cs.AI,https://arxiv.org/pdf/2507.10911v1,,ranked_by=relevance;score=7
P0194,MALLM: Multi-Agent Large Language Models Framework,2025,http://arxiv.org/abs/2509.11656v3,2509.11656v3,cs.MA,"cs.MA,cs.AI,cs.CL",https://arxiv.org/pdf/2509.11656v3,,ranked_by=relevance;score=7
P0195,MCP Security Bench (MSB): Benchmarking Attacks Against Model Context Protocol in LLM Agents,2025,http://arxiv.org/abs/2510.15994v1,2510.15994v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2510.15994v1,,ranked_by=relevance;score=7
P0196,MCP-Universe: Benchmarking Large Language Models with Real-World Model Context Protocol Servers,2025,http://arxiv.org/abs/2508.14704v1,2508.14704v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2508.14704v1,,ranked_by=relevance;score=7
P0197,MCPAgentBench: A Real-world Task Benchmark for Evaluating LLM Agent MCP Tool Use,2025,http://arxiv.org/abs/2512.24565v3,2512.24565v3,cs.AI,cs.AI,https://arxiv.org/pdf/2512.24565v3,,ranked_by=relevance;score=7
P0198,MedChat: A Multi-Agent Framework for Multimodal Diagnosis with Large Language Models,2025,http://arxiv.org/abs/2506.07400v3,2506.07400v3,cs.MA,"cs.MA,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2506.07400v3,,ranked_by=relevance;score=7
P0199,MedicalOS: An LLM Agent based Operating System for Digital Healthcare,2025,http://arxiv.org/abs/2509.11507v1,2509.11507v1,cs.AI,cs.AI,https://arxiv.org/pdf/2509.11507v1,,ranked_by=relevance;score=7
P0200,MemR$^3$: Memory Retrieval via Reflective Reasoning for LLM Agents,2025,http://arxiv.org/abs/2512.20237v1,2512.20237v1,cs.AI,cs.AI,https://arxiv.org/pdf/2512.20237v1,,ranked_by=relevance;score=7
P0201,Meta-Policy Reflexion: Reusable Reflective Memory and Rule Admissibility for Resource-Efficient LLM Agent,2025,http://arxiv.org/abs/2509.03990v2,2509.03990v2,cs.AI,cs.AI,https://arxiv.org/pdf/2509.03990v2,,ranked_by=relevance;score=7
P0202,MindFlow: Revolutionizing E-commerce Customer Support with Multimodal LLM Agents,2025,http://arxiv.org/abs/2507.05330v1,2507.05330v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2507.05330v1,,ranked_by=relevance;score=7
P0203,MuaLLM: A Multimodal Large Language Model Agent for Circuit Design Assistance with Hybrid Contextual Retrieval-Augmented Generation,2025,http://arxiv.org/abs/2508.08137v1,2508.08137v1,cs.LG,"cs.LG,cs.AI,eess.SY",https://arxiv.org/pdf/2508.08137v1,,ranked_by=relevance;score=7
P0204,MultiAgentBench: Evaluating the Collaboration and Competition of LLM agents,2025,http://arxiv.org/abs/2503.01935v1,2503.01935v1,cs.MA,"cs.MA,cs.AI,cs.CL,cs.CY",https://arxiv.org/pdf/2503.01935v1,,ranked_by=relevance;score=7
P0205,OmniReflect: Discovering Transferable Constitutions for LLM agents via Neuro-Symbolic Reflections,2025,http://arxiv.org/abs/2506.17449v1,2506.17449v1,cs.AI,cs.AI,https://arxiv.org/pdf/2506.17449v1,,ranked_by=relevance;score=7
P0206,Outraged AI: Large language models prioritise emotion over cost in fairness enforcement,2025,http://arxiv.org/abs/2510.17880v1,2510.17880v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2510.17880v1,,ranked_by=relevance;score=7
P0207,PersonaAgent: When Large Language Model Agents Meet Personalization at Test Time,2025,http://arxiv.org/abs/2506.06254v1,2506.06254v1,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2506.06254v1,,ranked_by=relevance;score=7
P0208,PilotRL: Training Language Model Agents via Global Planning-Guided Progressive Reinforcement Learning,2025,http://arxiv.org/abs/2508.00344v4,2508.00344v4,cs.CL,cs.CL,https://arxiv.org/pdf/2508.00344v4,,ranked_by=relevance;score=7
P0209,ProAgent: Harnessing On-Demand Sensory Contexts for Proactive LLM Agent Systems,2025,http://arxiv.org/abs/2512.06721v1,2512.06721v1,cs.AI,"cs.AI,cs.CL,cs.HC",https://arxiv.org/pdf/2512.06721v1,,ranked_by=relevance;score=7
P0210,QUITE: A Query Rewrite System Beyond Rules with LLM Agents,2025,http://arxiv.org/abs/2506.07675v3,2506.07675v3,cs.DB,"cs.DB,cs.AI",https://arxiv.org/pdf/2506.07675v3,,ranked_by=relevance;score=7
P0211,"STRIDE: A Systematic Framework for Selecting AI Modalities -- Agentic AI, AI Assistants, or LLM Calls",2025,http://arxiv.org/abs/2512.02228v1,2512.02228v1,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2512.02228v1,,ranked_by=relevance;score=7
P0212,Schema-Guided Scene-Graph Reasoning based on Multi-Agent Large Language Model System,2025,http://arxiv.org/abs/2502.03450v2,2502.03450v2,cs.LG,"cs.LG,cs.AI,cs.MA,cs.RO",https://arxiv.org/pdf/2502.03450v2,,ranked_by=relevance;score=7
P0213,Secure Multi-LLM Agentic AI and Agentification for Edge General Intelligence by Zero-Trust: A Survey,2025,http://arxiv.org/abs/2508.19870v1,2508.19870v1,cs.NI,cs.NI,https://arxiv.org/pdf/2508.19870v1,,ranked_by=relevance;score=7
P0214,Self-Challenging Language Model Agents,2025,http://arxiv.org/abs/2506.01716v1,2506.01716v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2506.01716v1,,ranked_by=relevance;score=7
P0215,Semantically-Aware LLM Agent to Enhance Privacy in Conversational AI Services,2025,http://arxiv.org/abs/2510.27016v1,2510.27016v1,cs.CL,cs.CL,https://arxiv.org/pdf/2510.27016v1,,ranked_by=relevance;score=7
P0216,SimuHome: A Temporal- and Environment-Aware Benchmark for Smart Home LLM Agents,2025,http://arxiv.org/abs/2509.24282v2,2509.24282v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2509.24282v2,,ranked_by=relevance;score=7
P0217,StaffPro: an LLM Agent for Joint Staffing and Profiling,2025,http://arxiv.org/abs/2507.21636v1,2507.21636v1,cs.AI,cs.AI,https://arxiv.org/pdf/2507.21636v1,,ranked_by=relevance;score=7
P0218,StockBench: Can LLM Agents Trade Stocks Profitably In Real-world Markets?,2025,http://arxiv.org/abs/2510.02209v1,2510.02209v1,cs.LG,"cs.LG,cs.CL",https://arxiv.org/pdf/2510.02209v1,,ranked_by=relevance;score=7
P0219,Surgical AI Copilot: Energy-Based Fourier Gradient Low-Rank Adaptation for Surgical LLM Agent Reasoning and Planning,2025,http://arxiv.org/abs/2503.09474v2,2503.09474v2,cs.CV,cs.CV,https://arxiv.org/pdf/2503.09474v2,,ranked_by=relevance;score=7
P0220,Survey and Experiments on Mental Disorder Detection via Social Media: From Large Language Models and RAG to Agents,2025,http://arxiv.org/abs/2504.02800v4,2504.02800v4,cs.CL,cs.CL,https://arxiv.org/pdf/2504.02800v4,,ranked_by=relevance;score=7
P0221,Survey of LLM Agent Communication with MCP: A Software Design Pattern Centric Review,2025,http://arxiv.org/abs/2506.05364v1,2506.05364v1,cs.SE,cs.SE,https://arxiv.org/pdf/2506.05364v1,,ranked_by=relevance;score=7
P0222,Survey of Specialized Large Language Model,2025,http://arxiv.org/abs/2508.19667v1,2508.19667v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2508.19667v1,,ranked_by=relevance;score=7
P0223,Task Memory Engine (TME): Enhancing State Awareness for Multi-Step LLM Agent Tasks,2025,http://arxiv.org/abs/2504.08525v4,2504.08525v4,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2504.08525v4,,ranked_by=relevance;score=7
